Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,1.0,0.0,1.0,308.5,2.0,0.012098039215686274,13.0
0.0,0.0,0.0,1.0,3.0,0.0,10895.5,4.0,0.42727450980392156,13.0
0.0,0.0,1.0,3.0,2.0,0.0,23200.5,6.0,0.9098235294117647,13.0
0.0,0.0,2.0,1.0,2.0,0.0,19866.5,5.0,0.7790784313725491,13.0
0.0,0.0,4.0,1.0,1.0,0.0,23558.5,6.0,0.9238627450980392,13.0
0.0,1.0,0.0,2.0,2.0,0.0,17323.0,5.0,0.6793333333333333,13.0
0.0,1.0,1.0,0.0,2.0,0.0,3034.0,4.0,0.11898039215686275,13.0
0.0,1.0,2.0,2.0,1.0,0.0,21959.0,6.0,0.8611372549019608,13.0
0.0,1.0,3.0,0.0,1.0,0.0,7965.0,5.0,0.3123529411764706,13.0
0.0,1.0,5.0,0.0,0.0,0.0,13556.0,6.0,0.531607843137255,13.0
0.0,2.0,0.0,3.0,1.0,0.0,17803.5,6.0,0.6981764705882353,13.0
0.0,2.0,1.0,1.0,1.0,0.0,16105.5,5.0,0.6315882352941177,13.0
0.0,2.0,3.0,1.0,0.0,0.0,19616.0,6.0,0.7692549019607843,13.0
0.0,3.0,0.0,0.0,1.0,0.0,1657.0,4.0,0.06498039215686274,13.0
0.0,3.0,1.0,2.0,0.0,0.0,14272.5,6.0,0.5597058823529412,13.0
0.0,3.0,2.0,0.0,0.0,0.0,4864.5,5.0,0.19076470588235295,13.0
0.0,4.0,0.0,1.0,0.0,0.0,7139.0,5.0,0.2799607843137255,13.0
2.0,0.0,0.0,0.0,0.0,1.0,358.5,1.0,0.014058823529411764,13.0
2.0,0.0,0.0,0.0,3.0,0.0,3941.0,3.0,0.15454901960784315,13.0
2.0,0.0,0.0,4.0,2.0,0.0,22633.0,6.0,0.8875686274509804,13.0
2.0,0.0,1.0,2.0,2.0,0.0,20422.0,5.0,0.8008627450980392,13.0
2.0,0.0,2.0,0.0,2.0,0.0,7914.5,4.0,0.31037254901960787,13.0
2.0,1.0,0.0,1.0,2.0,0.0,12536.5,4.0,0.4916274509803922,13.0
2.0,1.0,1.0,3.0,1.0,0.0,21360.5,6.0,0.8376666666666667,13.0
2.0,1.0,2.0,1.0,1.0,0.0,18732.5,5.0,0.7346078431372549,13.0
2.0,1.0,4.0,1.0,0.0,0.0,21957.0,6.0,0.8610588235294118,13.0
2.0,2.0,0.0,2.0,1.0,0.0,15925.0,5.0,0.6245098039215686,13.0
2.0,2.0,1.0,0.0,1.0,0.0,5423.0,4.0,0.21266666666666667,13.0
2.0,2.0,2.0,2.0,0.0,0.0,18689.5,6.0,0.732921568627451,13.0
2.0,2.0,3.0,0.0,0.0,0.0,8602.5,5.0,0.3373529411764706,13.0
2.0,3.0,0.0,3.0,0.0,0.0,11991.5,6.0,0.4702549019607843,13.0
2.0,3.0,1.0,1.0,0.0,0.0,12396.5,5.0,0.4861372549019608,13.0
2.0,4.0,0.0,0.0,0.0,0.0,2488.5,4.0,0.09758823529411764,13.0
4.0,1.0,0.0,0.0,2.0,0.0,7400.5,3.0,0.2902156862745098,13.0
4.0,1.0,0.0,4.0,1.0,0.0,19479.5,6.0,0.7639019607843137,13.0
4.0,1.0,1.0,2.0,1.0,0.0,18923.0,5.0,0.742078431372549,13.0
4.0,1.0,2.0,0.0,1.0,0.0,8492.5,4.0,0.33303921568627454,13.0
4.0,1.0,3.0,2.0,0.0,0.0,21060.5,6.0,0.8259019607843138,13.0
4.0,1.0,4.0,0.0,0.0,0.0,12043.0,5.0,0.47227450980392155,13.0
4.0,2.0,0.0,1.0,1.0,0.0,12300.0,4.0,0.4823529411764706,13.0
4.0,2.0,1.0,3.0,0.0,0.0,17606.5,6.0,0.6904509803921569,13.0
4.0,2.0,2.0,1.0,0.0,0.0,16180.5,5.0,0.6345294117647059,13.0
4.0,3.0,0.0,2.0,0.0,0.0,11231.0,5.0,0.4404313725490196,13.0
4.0,3.0,1.0,0.0,0.0,0.0,5545.5,4.0,0.2174705882352941,13.0
6.0,2.0,0.0,0.0,1.0,0.0,7029.0,3.0,0.2756470588235294,13.0
6.0,2.0,0.0,4.0,0.0,0.0,13933.5,6.0,0.5464117647058824,13.0
6.0,2.0,1.0,2.0,0.0,0.0,14756.0,5.0,0.5786666666666667,13.0
6.0,2.0,2.0,0.0,0.0,0.0,8577.5,4.0,0.33637254901960784,13.0
6.0,3.0,0.0,1.0,0.0,0.0,9623.5,4.0,0.3773921568627451,13.0
8.0,2.0,0.0,3.0,0.0,0.0,12472.0,5.0,0.4890980392156863,13.0
8.0,2.0,1.0,1.0,0.0,0.0,11437.0,4.0,0.44850980392156864,13.0
8.0,3.0,0.0,0.0,0.0,0.0,6412.5,3.0,0.2514705882352941,13.0
